Time UTC,Hex,Callsign,Altitude,Speed,Latitude,Longitude,Registration,Model,Operator
2025-05-05 09:49:21,7C7802,,27575,,-37.95474,145.97073,VH-XZO,B738,Qantas
2025-05-05 09:49:21,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:21,7C7802,,27600,,-37.95502,145.97371,VH-XZO,B738,Qantas
2025-05-05 09:49:21,7C7802,,27600,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:21,7C7802,,27600,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:21,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:21,7C045E,,,327,,,,,
2025-05-05 09:49:22,7C7802,,27650,,-37.95570,145.98235,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,27700,,-37.95618,145.98860,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,512,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,512,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,512,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,27850,,-37.95790,146.01033,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,513,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,513,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,28050,,-37.96037,146.04103,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,514,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,28075,,-37.96060,146.04406,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,514,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,514,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:22,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:50,7C7802,,29325,,-37.97351,146.20617,VH-XZO,B738,Qantas
2025-05-05 09:49:50,7C7802,,29325,,,,VH-XZO,B738,Qantas
2025-05-05 09:49:52,7C7802,,29325,,-37.97351,146.20617,VH-XZO,B738,Qantas
2025-05-05 09:49:52,7C7802,,29325,,,,VH-XZO,B738,Qantas
2025-05-05 09:59:04,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:04,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,385,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,25250,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,JST611,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,25025,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,383,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24975,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24975,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24975,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24950,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,381,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24875,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24850,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,380,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24800,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,378,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24750,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,377,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24725,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24725,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,376,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24725,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,376,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,376,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24675,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24675,,-37.45908,145.60794,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,374,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24650,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,373,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24625,,-37.46022,145.60338,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24600,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,373,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24600,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24600,,-37.46063,145.60175,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,385,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,25250,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,JST611,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,25025,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,383,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24975,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24975,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24975,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24950,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,381,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24875,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24850,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,380,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24800,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,378,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24750,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,377,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24725,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24725,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,376,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24725,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,376,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,376,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24675,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24675,,-37.45908,145.60794,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,374,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24650,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,373,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24625,,-37.46022,145.60338,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24600,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,373,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24600,,,,VH-XNJ,A320,
2025-05-05 09:59:36,7C764D,,24600,,-37.46063,145.60175,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,372,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24550,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24550,,-37.46180,145.59721,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24500,,-37.46166,145.59763,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,JST611,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24475,,-37.46228,145.59514,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,372,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,371,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24450,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24425,,-37.46333,145.59105,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,370,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24400,,-37.46384,145.58903,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,370,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24375,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24375,,-37.46448,145.58655,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,370,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24350,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24325,,-37.46489,145.58492,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24325,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24300,,-37.46530,145.58328,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24275,,-37.46571,145.58165,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,369,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24200,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,368,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24000,,-37.47004,145.56497,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23925,,-37.47102,145.56131,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23800,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23725,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23725,,-37.47376,145.55082,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23725,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,372,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24550,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24550,,-37.46180,145.59721,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24500,,-37.46166,145.59763,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,JST611,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24475,,-37.46228,145.59514,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,372,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,371,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24450,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24425,,-37.46333,145.59105,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,370,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24400,,-37.46384,145.58903,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,370,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24375,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24375,,-37.46448,145.58655,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,370,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24350,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24325,,-37.46489,145.58492,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24325,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24300,,-37.46530,145.58328,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24275,,-37.46571,145.58165,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,369,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24200,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,368,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,24000,,-37.47004,145.56497,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23925,,-37.47102,145.56131,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23800,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23725,,,,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23725,,-37.47376,145.55082,VH-XNJ,A320,
2025-05-05 10:00:06,7C764D,,23725,,,,VH-XNJ,A320,
2025-05-05 10:13:26,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:26,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,472,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26275,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,QFA492,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26375,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26375,,-37.14682,145.42698,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26400,,-37.14619,145.42807,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,474,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26400,,-37.14543,145.42943,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26450,,-37.14418,145.43164,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26475,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26675,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,472,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26275,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,QFA492,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26375,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26375,,-37.14682,145.42698,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26400,,-37.14619,145.42807,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,474,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26400,,-37.14543,145.42943,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26450,,-37.14418,145.43164,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26475,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:13:57,7C77FD,,26675,,,,VH-XZJ,B738,
2025-05-05 10:14:27,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:14:27,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:14:27,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:14:27,7C77FD,,,,,,VH-XZJ,B738,
2025-05-05 10:23:59,725D6B,,,,,,,,
2025-05-05 10:23:59,725D6B,,,,,,,,
2025-05-05 10:28:54,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:28:54,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,20600,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,408,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,20600,,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,408,,,VH-YQR,B738,
2025-05-05 10:29:25,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:55,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:29:55,7C7BD1,,,,,,VH-YQR,B738,
2025-05-05 10:30:39,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:30:39,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,VOZ893,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,431,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25050,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25075,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,431,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25100,,-37.20874,145.45182,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25100,,-37.20813,145.45285,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25150,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25125,,-37.20753,145.45379,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25175,,-37.20616,145.45600,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25250,,-37.20385,145.45976,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25275,,-37.20334,145.46054,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25300,,-37.20264,145.46173,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25300,,-37.20200,145.46272,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25350,,-37.20076,145.46471,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25400,,-37.19907,145.46752,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,VOZ893,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,431,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25050,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25075,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,431,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25100,,-37.20874,145.45182,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25100,,-37.20813,145.45285,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25150,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25125,,-37.20753,145.45379,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25175,,-37.20616,145.45600,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,432,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25250,,-37.20385,145.45976,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25275,,-37.20334,145.46054,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25300,,-37.20264,145.46173,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25300,,-37.20200,145.46272,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25350,,-37.20076,145.46471,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,433,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,25400,,-37.19907,145.46752,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:10,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:40,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:40,7C7A3E,,26075,,-37.17611,145.50460,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:40,7C7A3E,,,442,,,VH-YFK,B738,Virgin Australia Airlines
2025-05-05 10:31:40,7C7A3E,,,,,,VH-YFK,B738,Virgin Australia Airlines
